book_id,title,authors,average_rating,num_of_pages,ratings_count,text_reviews_count,publisher,ratings_dist,indices,distance
22186,Would I Lie to You (Gossip Girl  #10),Cecily von Ziegesar,3.59,192,7948,135,Little  Brown Young Readers,3,"[5886, 7897, 2562, 2040, 2203, 7877]","[0.0, 118.92091868128163, 141.02371750879354, 144.26286563076445, 148.06535077458196, 175.0829886082597]"
22188,Gossip Girl (Gossip Girl  #1),Cecily von Ziegesar,3.52,224,54400,2271,Little  Brown and Company,3,"[5887, 4189, 5785, 2377, 4129, 10462]","[0.0, 381.4763578519644, 459.187679386109, 479.45962593319575, 537.7257822533712, 629.0996519630256]"
22192,All I Want is Everything (Gossip Girl  #3),Cecily von Ziegesar,3.55,240,16452,412,Poppy,3,"[5888, 9638, 5338, 5766, 5851, 286]","[0.0, 93.96348705747356, 144.03667067799088, 159.4272125454121, 223.8329207243653, 246.72053035773087]"
22193,You're the One That I Want (Gossip Girl  #6),Cecily von Ziegesar,3.71,224,17875,204,Little  Brown Young Readers,3,"[5889, 9998, 4592, 4359, 1481, 9662]","[0.0, 171.07638527862343, 224.6999501557577, 241.40056006563034, 258.20000019364835, 286.3411966518265]"
22195,The Zero,Jess Walter,3.51,336,1976,297,Harper,3,"[5890, 8482, 2941, 8701, 856, 7060]","[0.0, 11.231402405755036, 52.96249238848187, 67.38698984225368, 74.12194344456978, 82.44436245129197]"
22196,Zero: The Biography of a Dangerous Idea,Charles Seife,3.96,248,131,19,Souvenir Press,3,"[5891, 9928, 9269, 6009, 7959, 3984]","[0.0, 2.829293197955984, 6.385052858042759, 8.77702113475865, 10.771671179533842, 11.180357776028458]"
22197,Zero Debt: The Ultimate Guide to Financial Freedom,Lynnette Khalfani,3.74,204,49,10,Advantage World Press,3,"[5892, 9141, 743, 7447, 6137, 1642]","[0.0, 3.4704610644696765, 5.100676425730219, 5.788272626613228, 7.682811985204376, 8.24888477310721]"
22198,The Hunt for Zero Point: Inside the Classified World of Antigravity Technology,Nick Cook,4.12,320,323,37,Broadway Books,4,"[5893, 6006, 9634, 4317, 7360, 101]","[0.0, 7.30906970824605, 11.705661023624424, 13.966134039167747, 14.49262226099887, 15.332644912082195]"
22199,Year Zero,Jeff Long,3.6,416,2164,139,Atria Books,3,"[5894, 1983, 5304, 382, 6486, 8075]","[0.0, 26.479425975651363, 32.39073941730877, 33.58609235978488, 41.666976132184104, 47.22851786791536]"
22200,Count Zero (Sprawl  #2),William Gibson,4.01,308,37360,799,Ace Books,4,"[5895, 6041, 1861, 6906, 6694, 3255]","[0.0, 216.746589592547, 243.76701991861, 259.01158294562816, 344.0890293223543, 375.1919769931122]"
22201,Triple Zero  (Star Wars: Republic Commando  #2),Karen Traviss,4.24,393,5130,163,Del Rey Books,4,"[5896, 3202, 8139, 2354, 2617, 10670]","[0.0, 41.30387391032468, 73.89424876132107, 93.83506594019103, 97.55111941951256, 99.54004671487753]"
22202,Bravo Two Zero,Andy McNab,4.09,416,9151,269,Corgi,4,"[5897, 3140, 10293, 3267, 9787, 3938]","[0.0, 97.1855755758024, 119.67470952544652, 123.13002720701397, 135.78291534651922, 141.54155608866253]"
22205,This Lullaby,Sarah Dessen,4.03,345,163599,4453,Speak,4,"[5898, 4785, 2028, 1146, 227, 1529]","[0.0, 1242.2004670744573, 2554.654577844136, 2796.2448078807406, 3161.9430841809917, 3387.694839400385]"
22207,Lullabies for Little Criminals,Heather O'Neill,3.98,330,18419,1371,Harper Perennial,3,"[5899, 279, 1896, 7784, 3627, 2707]","[0.0, 204.09320444346008, 238.66506740618746, 330.41041145823476, 392.63367468927066, 397.8017013538278]"
22208,Hush! A Thai Lullaby,Minfong Ho/Holly Meade,4.03,32,1315,197,Scholastic Inc.,4,"[5900, 2359, 3660, 10, 11050, 10684]","[0.0, 56.56866977400123, 76.48623667039712, 78.82281459070083, 92.44463207780103, 101.87337679688447]"
22209,Lullaby Town (Elvis Cole  #3),Robert Crais,4.14,296,8359,319,Orion,4,"[5901, 4909, 9176, 8269, 3000, 5936]","[0.0, 110.73862966462967, 112.31207236980359, 124.15323435174777, 138.81303108858333, 140.22271427981988]"
22219,The Iliad (SparkNotes Literature Guides),SparkNotes/Homer,3.65,88,23,3,SparkNotes,3,"[5902, 10604, 501, 1150, 3614, 6143]","[0.0, 8.14616474176652, 8.24941816130083, 8.306720171042238, 8.487408320565237, 9.22696591518577]"
22221,The Iliad,Homer,3.86,150,3834,134,John Wiley & Sons,3,"[5903, 1976, 3317, 788, 6417, 10097]","[0.0, 33.3017732260611, 42.24994201179452, 46.52956157111305, 51.03967476385405, 53.95417407393055]"
22225,The Princess Bride (Long  Tall Texans  #15),Diana Palmer,3.89,192,634,32,Silhouette Romance,3,"[5904, 5239, 3851, 9860, 6975, 9439]","[0.0, 9.798040620450601, 29.2261543826758, 32.01572113821583, 32.38839452643493, 32.49659828351269]"
22226,The Sultan's Bought Bride  (Princess Brides  #1),Jane Porter,3.74,192,224,20,Harlequin Presents,3,"[5905, 6424, 5176, 5655, 7760, 6437]","[0.0, 4.2643756870144545, 9.219631229067678, 11.096706718662073, 11.41315469096954, 16.705639766258578]"
22227,The Sheik & the Princess Bride (Desert Rogues  #8),Susan   Mallery,3.95,256,506,22,Silhouette Special Edition,3,"[5906, 5632, 2398, 8781, 3804, 9057]","[0.0, 16.493298639144324, 16.55468513744674, 18.44641970681574, 20.14964267673251, 20.470671703683784]"
22229,The Prince Kidnaps a Bride (Lost Princesses  #3),Christina Dodd,3.79,384,2103,84,Avon,3,"[5907, 9816, 6552, 5042, 10366, 8062]","[0.0, 19.54668514096444, 29.428260227203374, 30.545128907896263, 35.8330350375181, 37.22902631012528]"
22230,Stargirl (Stargirl  #1),Jerry Spinelli,3.76,186,1969,252,Laurel Leaf,3,"[5908, 6930, 5685, 2090, 5201, 10275]","[0.0, 60.7730203297483, 73.60030502654183, 77.73030361448487, 88.57269613148286, 91.0823802938856]"
22233,Love  Stargirl (Stargirl  #2),Jerry Spinelli,3.82,274,713,110,Knopf Books for Young Readers,3,"[5909, 1678, 4339, 204, 6025, 9647]","[0.0, 8.745061463477544, 22.561030561567883, 27.515611932137723, 31.468728922535146, 34.33666262175169]"
22235,Stargirl LitPlans on CD,Mary B. Collins,4.86,210,5,0,Teacher's Pet Publications,4,"[5910, 10600, 1924, 938, 1046, 3748]","[0.0, 2.3816800792717734, 2.564683216305671, 2.7968732541893995, 2.8017137612539935, 3.7640536659298576]"
22237,Son of the Mob (Son of the Mob  #1),Gordon Korman,3.72,262,5977,620,Little  Brown Books for Young Readers,3,"[5911, 8102, 6994, 4767, 10891, 10946]","[0.0, 94.95265346476633, 104.50363630036995, 124.64752263883948, 127.82812249266591, 130.065399318958]"
22238,Hollywood Hustle (Son of the Mob  #2),Gordon Korman,3.64,268,1615,145,Hyperion Paperbacks,3,"[5912, 1162, 6037, 9915, 5500, 3892]","[0.0, 13.789564895238719, 29.581724087686304, 34.9170803475892, 41.258706959864845, 42.3792449201257]"
22239,For the Sins of My Father: A Mafia Killer  His Son  and the Legacy of a Mob Life,Albert Demeo/Mary Jane Ross,4.05,288,966,108,Broadway Books,4,"[5913, 982, 3857, 2706, 3548, 34]","[0.0, 8.307803560508638, 19.00631737081121, 31.640304992208907, 32.38895027629022, 34.32495447921235]"
22242,El ojo de fuego,Lewis Perdue,3.66,496,18,1,Puzzle-Via Magna,3,"[5914, 2021, 834, 5692, 8816, 5817]","[0.0, 2.620095418109806, 4.137100433878781, 5.7470775181826115, 6.001633111079017, 8.14842929649635]"
22265,Neptune Noir: Unauthorized Investigations into Veronica Mars,Rob Thomas/Leah Wilson/Heather Havrilesky/Amy Berner/Lynne Edwards/John  Ramos/Alafair Burke/Chris McCubbin/Lawrence Watt-Evans/Lani Diane Rich/Geoff Klock/Judy Fitzwater/Evelyn Vaughn/Joyce Millman/Amanda Ann Klein/Kristen Kidder/Jesse Hassenger/Gwen Ellery/Misty Hook/Samantha Bornemann,3.63,224,925,112,Smart Pop,3,"[5915, 4075, 9423, 1718, 8757, 10463]","[0.0, 27.276722677037284, 34.23455710243671, 36.76052774376342, 38.910235157346456, 39.93823356133819]"
22268,The Soloist,Nicholas Christopher,3.3,320,56,9,Counterpoint,3,"[5916, 1109, 2204, 1298, 5639, 7380]","[0.0, 4.474382638979371, 5.655095047830761, 5.6975784329836126, 5.837670768380143, 6.029925372672534]"
22277,Kenang-Kenangan Seorang Geisha (Memoirs of a Geisha),Arthur Golden,4.11,784,28,6,Marshall Cavendish Editions,4,"[5917, 8959, 10348, 9029, 8301, 9590]","[0.0, 8.307111411315006, 9.910645791269104, 10.107423014794621, 14.354386089275987, 19.443055315459038]"
22278,Memoirs of a Geisha,Arthur Golden,4.11,452,57,8,Chatto & Windus,4,"[5918, 3731, 315, 146, 984, 9790]","[0.0, 6.480748413570766, 7.011419257183241, 7.280219776902343, 9.437033432175602, 10.34601372510205]"
22283,Survivor,Chuck Palahniuk,3.92,289,49307,1637,Vintage,3,"[5919, 8425, 4376, 16, 6676, 5291]","[0.0, 95.39402287355324, 502.3335549214287, 578.0916885754369, 690.485378266622, 791.7960606115694]"
22284,Diary,Chuck Palahniuk,3.61,262,65139,2120,Anchor,3,"[5920, 8436, 9637, 2592, 5725, 6763]","[0.0, 296.01720372302685, 718.3183701535135, 754.4183955869581, 806.7014223986469, 856.005846942648]"
22285,Rant,Chuck Palahniuk,3.81,320,55592,2516,Doubleday Books,3,"[5921, 3214, 2696, 11012, 1487, 10276]","[0.0, 229.1069697761288, 328.8419877387922, 431.3745668209937, 536.1380629091727, 568.7838451468185]"
22286,Clown Girl,Monica Drake/Chuck Palahniuk,3.39,297,6015,327,Hawthorne Books,3,"[5922, 141, 10883, 7219, 1346, 4370]","[0.0, 87.23069184639085, 87.5985393713845, 124.60501434533043, 143.40529418400143, 144.760063898853]"
22287,Choke,Chuck Palahniuk,3.7,293,1557,115,Vintage,3,"[5923, 7805, 4356, 5500, 920, 10390]","[0.0, 24.26984960810429, 27.931344400153744, 38.35649749390578, 39.24530035558398, 42.884991547160176]"
22288,Haunted,Chuck Palahniuk,3.59,419,78280,3745,Anchor,3,"[5924, 2602, 1494, 8048, 9419, 8409]","[0.0, 372.5279286174394, 463.47168726902834, 1013.9492926670446, 1204.0349463782188, 1344.9781387070943]"
22289,Fugitives and Refugees: A Walk in Portland  Oregon,Chuck Palahniuk,3.51,176,8460,415,Crown Journeys/Crown Publishers/Crown Publishing Group/Random House,3,"[5925, 2718, 6418, 6878, 8269, 4257]","[0.0, 119.6412119631024, 129.46922761799422, 131.48427890816453, 148.94368365258057, 149.91485049854134]"
22292,Haunted,Chuck Palahniuk/Erik Darling/Arthur Morey/Scott Brick/Lorna Raver/Marc Cashman/Kimberly Farr/Renee Randman,3.59,14,57,23,Random House Audio,3,"[5926, 4833, 5799, 5835, 10882, 40]","[0.0, 8.44748483277715, 9.07458538997788, 9.97174006881447, 10.417216518821139, 11.182915541127903]"
22293,Nonfiction,Chuck Palahniuk,3.57,233,213,15,Jonathan Cape,3,"[5927, 6525, 9088, 10865, 926, 4874]","[0.0, 8.06473806146238, 12.258062652801216, 13.038408645229678, 13.062316027412596, 13.458989560884575]"
22296,Haunted,Chuck Palahniuk,3.59,416,173,15,Jonathan Cape,3,"[5928, 8984, 7717, 3388, 5597, 7413]","[0.0, 6.201806188522824, 9.899575748485386, 9.938531078585005, 10.498171269321148, 13.674808956618005]"
22297,Survivant,Chuck Palahniuk/Freddy Michalski,3.92,365,14,0,Gallimard,3,"[5929, 825, 2510, 369, 9139, 9357]","[0.0, 3.91617159991745, 4.260528136276065, 5.107837115648853, 5.120634726281499, 5.918242982507562]"
22298,Fantasmas,Chuck Palahniuk/Javier Calvo,3.59,442,116,13,Mondadori,3,"[5930, 6488, 5154, 8079, 7960, 6377]","[0.0, 8.070743460177631, 11.181632260095125, 11.707369473968095, 13.20115146492911, 14.399180532238631]"
22302,Error humano,Chuck Palahniuk/Javier Calvo,3.57,253,11,1,Mondadori,3,"[5931, 10621, 5690, 502, 7946, 10004]","[0.0, 1.4147791347061915, 2.277037549097511, 2.45609446072418, 2.8285862192975486, 3.1794496379090518]"
22304,Life After God,Douglas Coupland,3.79,291,9882,338,Simon & Schuster,3,"[5932, 3616, 8917, 9972, 2717, 11049]","[0.0, 35.707457204343186, 133.48409980218617, 138.7841637219463, 144.8205789934566, 157.32133866707338]"
22306,City of Glass: Douglas Coupland's Vancouver,Douglas Coupland,3.83,152,807,40,Douglas & McIntyre,3,"[5933, 5351, 10939, 9644, 1561, 4605]","[0.0, 12.083045973594572, 14.804894460954458, 25.479452505891878, 28.23144346291914, 31.324752193752467]"
22307,Terry: Terry Fox and His Marathon of Hope,Douglas Coupland,4.34,176,256,22,Douglas & McIntyre,4,"[5934, 4429, 10951, 534, 418, 10805]","[0.0, 3.548647629731642, 3.7459845167859407, 8.63852417951122, 8.677073239289847, 10.127314550264547]"
22311,All Families Are Psychotic,Douglas Coupland,3.67,279,361,32,Harper Perennial,3,"[5935, 6747, 4136, 8590, 2286, 4876]","[0.0, 11.090901676599609, 12.53513462233254, 15.297058540778355, 15.33245251093249, 18.444102038321084]"
22312,Shampoo Planet,Douglas Coupland,3.5,282,8283,202,Scribner Book Company,3,"[5936, 8582, 4330, 9280, 394, 3101]","[0.0, 75.69101399769988, 97.77591523478571, 105.86021160001523, 122.07048168988275, 122.55956266240509]"
22321,All Tomorrow's Parties (Bridge  #3),William Gibson,3.91,339,13020,316,Berkley Books,3,"[5937, 3105, 968, 8991, 2529, 2320]","[0.0, 168.5535274030182, 190.8166753719391, 195.8931229012392, 221.8364769374054, 261.3713850060867]"
22322,Spook Country (Blue Ant  #2),William Gibson,3.69,371,16342,1258,Putnam Adult,3,"[5938, 3552, 4182, 2080, 6583, 4975]","[0.0, 252.01043649023745, 292.6450698371664, 300.4630361625203, 326.6940539709898, 341.1222068408916]"
22323,Burning Chrome (Sprawl  #0),William Gibson/Bruce Sterling/Jonathan Davis/Dennis Holland/Kevin Pariseau/Victor Bevine/Jay Snyder/Brian Nishil/L.J. Ganser/Oliver Wyman/Eric Michael Summerer/Marc Vietor,4.06,224,30566,585,Harper Voyager,4,"[5939, 511, 6163, 8429, 6572, 1542]","[0.0, 104.87156001509656, 157.74984025348488, 204.13237273886767, 220.8370448996273, 229.17461988623435]"
22325,Idoru (Bridge #2),William Gibson,3.8,308,17632,388,Berkley Trade,3,"[5940, 9662, 4592, 3590, 2237, 5889]","[0.0, 95.00628189756718, 176.6834143319627, 204.0220598366755, 211.7191876047138, 316.16610839873397]"
22326,Virtual Light (Bridge  #1),William Gibson,3.85,304,18228,358,Penguin Books Ltd,3,"[5941, 10298, 2227, 7492, 3710, 3792]","[0.0, 45.617978911828175, 69.35418949133498, 119.27333985430273, 119.9041488022829, 171.989219429591]"
22331,Stable Strategies and Others,Eileen Gunn/Howard Waldrop/William Gibson,3.77,208,104,19,Tachyon Publications,3,"[5942, 5771, 9965, 8516, 5868, 6762]","[0.0, 9.166727878583503, 14.036099885651996, 14.247810358086607, 14.35470654524153, 14.767477780582572]"
22332,Cyberpunk and Cyberculture: Science Fiction and the Work of William Gibson,Dani Cavallaro,3.77,258,62,4,Bloomsbury Academic,3,"[5943, 10531, 10122, 5604, 8625, 2055]","[0.0, 2.835489375751565, 5.4798631369770545, 5.578754341248591, 5.835888963988263, 6.087109330380062]"
22337,The Neil Gaiman Audio Collection,Neil Gaiman,4.24,1,1666,208,HarperFestival,4,"[5944, 5947, 5341, 228, 3468, 2242]","[0.0, 70.67650316760161, 123.49493916756265, 129.4836885480175, 133.7724280261071, 141.92266943656324]"
22338,The Day I Swapped My Dad for Two Goldfish,Neil Gaiman/Dave McKean,4.03,64,284,31,HarperCollins,4,"[5945, 7967, 9611, 5553, 2166, 9372]","[0.0, 15.06970802636866, 16.279511663437574, 21.985179098656438, 27.622809415408852, 31.655901503511156]"
22339,Death: The Time of Your Life (Death of the Endless  #2),Neil Gaiman/Chris Bachalo/Mark Buckingham/Mark Pennington/Claire Danes,4.22,95,12377,198,Vertigo,4,"[5946, 7017, 3795, 2719, 4532, 8461]","[0.0, 144.38143925034132, 178.42085079945113, 188.2743487573387, 246.14667355054792, 256.10178152445565]"
22344,Creatures of the Night,Neil Gaiman/Michael Zulli,3.83,46,1706,171,Dark Horse Books,3,"[5947, 5944, 9774, 3468, 5602, 2242]","[0.0, 70.67650316760161, 72.38221397553407, 79.98765904813067, 95.4311736279084, 98.13786221433601]"
22345,New X-Men  Volume 4: Riot at Xavier's,Grant Morrison/Frank Quitely,4.06,120,2113,54,Marvel,4,"[5948, 2384, 9963, 7753, 9672, 10725]","[0.0, 35.34181800643538, 55.98214358168147, 57.14931408162306, 63.98656812175505, 65.59041393374493]"
22347,The Invisibles  Volume 1: Say You Want a Revolution,Grant Morrison/Steve Yeowell/Jill Thompson/Dennis Cramer/Peter Milligan,3.95,224,8822,372,DC Comics,3,"[5949, 3423, 6265, 10614, 7687, 253]","[0.0, 116.1422511405733, 124.71570229926944, 132.4538032674034, 134.49535642541716, 140.66317783983126]"
22348,The Mystery Play,Grant Morrison/Jon J. Muth,3.44,80,688,40,Vertigo,3,"[5950, 9712, 7614, 2818, 9715, 7754]","[0.0, 14.151692478286828, 26.597661551346953, 27.970915251382106, 33.52912912677572, 35.92482289448342]"
22350,Kid Eternity,Grant Morrison/Duncan Fegredo,3.41,144,693,44,Vertigo,3,"[5951, 9534, 50, 9643, 8486, 4363]","[0.0, 10.259634496413602, 18.58117595848013, 18.894467444201755, 27.75432398744383, 28.235268725478775]"
22351,New X-Men  Volume 1: E Is for Extinction,Grant Morrison/Frank Quitely,4.06,144,7602,135,Marvel,4,"[5952, 6230, 2033, 6979, 8928, 7524]","[0.0, 71.75849009002349, 130.84726363206835, 132.07683975625704, 185.51285561922657, 187.92552381196123]"
22354,Seven Soldiers of Victory  Volume 1,Grant Morrison/Ryan Sook/Mick Gray/Frazer Irving/J.H. Williams III/Simone Bianchi/Cameron Stewart,3.79,224,2046,98,DC Comics,3,"[5953, 10391, 7919, 9142, 4915, 1058]","[0.0, 18.000277775634462, 24.353964769622213, 26.098890781027457, 33.8693017347568, 34.80208183428112]"
22355,Doom Patrol  Vol. 1: Crawling from the Wreckage (Doom Patrol  #1),Grant Morrison/Richard Case/Doug Braithwaite/Scott Hanna/Carlos Garzon/John Nyberg,4.08,192,5447,235,Vertigo,4,"[5954, 3906, 3367, 725, 365, 9803]","[0.0, 63.15919648000598, 75.91747098000565, 102.7961716213206, 103.75935427709639, 105.62675844690114]"
22356,The Filth,Grant Morrison/Chris Weston/Gary Erskine,3.75,320,3907,266,Vertigo,3,"[5955, 5381, 5552, 8058, 6362, 7342]","[0.0, 45.70649953781191, 59.88378411556838, 72.01443188694888, 72.3878470463102, 76.94887653500862]"
22360,Doom Patrol  Vol. 5: Magic Bus,Grant Morrison/Richard Case/Ken Steacy/Stan Woch/Philip Bond/Mark McKenna/Scott Hanna,4.27,203,1363,52,Vertigo,4,"[5956, 220, 1116, 2841, 6276, 3945]","[0.0, 24.232641209740223, 25.122151579830895, 36.89222275764907, 37.02728183380465, 41.75212689193211]"
22362,JLA  Vol. 1: New World Order,Grant Morrison/Howard Porter/John Dell,3.98,93,3714,96,DC Comics,3,"[5957, 4389, 3977, 10032, 10097, 9679]","[0.0, 23.000217390276987, 56.87839748094174, 76.94820075869221, 97.3037106178382, 97.64236990159549]"
22363,Batman: Gothic,Grant Morrison/Klaus Janson,3.79,128,4294,123,DC Comics,3,"[5958, 578, 473, 6576, 7709, 7570]","[0.0, 55.474639250742314, 69.4773063668994, 107.55936453884432, 108.81178061221128, 110.82928132943928]"
22364,JLA: Earth 2,Grant Morrison/Frank Quitely,3.97,96,5165,143,DC Comics,3,"[5959, 5350, 10026, 2410, 1114, 165]","[0.0, 59.582282601457955, 98.6712703880922, 106.88792682057222, 116.10846825275063, 118.584626322302]"
22365,New X-Men: Omnibus,Grant Morrison/Marc Silvestri/Chris Bachalo/John Paul Leon/Frank Quitely/Leinil Francis Yu/Igor Kordey/Ethan Van Sciver/Keron Grant/Tom Derenick/Phil Jimenez,4.23,1096,2952,112,Marvel,4,"[5960, 1913, 9578, 595, 4321, 4801]","[0.0, 102.45489934600492, 133.1352935926458, 176.72863378637882, 216.6310264020369, 238.03572189904608]"
22366,Superfolks,Robert  Mayer/Grant Morrison,3.48,240,429,57,St. Martin's Griffin,3,"[5961, 10162, 3078, 9680, 2103, 6875]","[0.0, 8.378162089623236, 11.450279472571838, 18.283941041252568, 21.84071656333647, 23.37041719781656]"
22373,Kill Your Boyfriend,Grant Morrison/Philip Bond/D'Israeli/Daniel Vozzo,3.57,55,1269,66,DC Comics Vertigo,3,"[5962, 7571, 3615, 1602, 3818, 1536]","[0.0, 14.087189215737823, 38.65346038843094, 53.40636759788106, 57.448759777735845, 57.82507760479012]"
22374,Batman: Arkham Asylum - A Serious House on Serious Earth,Grant Morrison/Dave McKean,4.1,216,51984,1469,DC Comics,4,"[5963, 8906, 10354, 3635, 9636, 10304]","[0.0, 476.66029832575737, 531.4038058764728, 553.3199887949106, 752.2838942845979, 787.534773581459]"
22380,JLA: Tierra 2,Grant Morrison/Frank Quitely/Rafael De la Iglesia,3.97,96,7,2,Sticker Design (DC Comics),3,"[5964, 8536, 9264, 7783, 599, 10386]","[0.0, 1.7355402617052709, 2.4602642134535064, 3.0001499962501876, 3.162419959461425, 3.162419959461425]"
22390,Doom Patrol  Vol. 4: Musclebound,Grant Morrison/Richard Case/Mike Dringenberg/Mark McKenna/Jamie Hewlett/Steve Yeowell/Rian Hughes,4.15,256,2322,77,Vertigo,4,"[5965, 7931, 1525, 6501, 8117, 532]","[0.0, 14.909087832593917, 28.071401817508153, 56.2943416339511, 64.07263456421938, 67.03741045118016]"
